name,date_filed,city,state,url,count,allegations
Leaf and Lion,2022-01-18,Long Beach,CA,https://www.nlrb.gov/case/21-CA-289128,3,"8(a)(1) Interrogation (including Polling), 8(a)(1) Coercive Actions (Surveillance, etc), and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
LeafGuard,2022-01-31,Pennsauken,NJ,https://www.nlrb.gov/case/04-CA-289811,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Lear Corporation,2022-02-14,Brookwood,AL,https://www.nlrb.gov/case/10-CA-290550,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Lear/IMA,2022-03-24,Detroit,MI,https://www.nlrb.gov/case/07-CA-292909,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Leed Himmel Industries,2022-01-12,Hamden,CT,https://www.nlrb.gov/case/01-CA-288864,1,8(a)(5) Refusal to Furnish Information
Legacy (formerly iLead Worldwide),2022-04-04,Houston,TX,https://www.nlrb.gov/case/16-CA-293382,1,8(a)(4) Discharge (including Layoff and Refusal to Hire)
Legacy Pointe Rehabilitation Center,2022-04-08,Omaha,NE,https://www.nlrb.gov/case/14-CA-293736,1,8(a)(1) Coercive Rules
Legal Aid Services of Oregon,2022-03-29,Portland,OR,https://www.nlrb.gov/case/19-CA-293169,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Lehigh Cement,2022-01-13,Seattle,WA,https://www.nlrb.gov/case/19-CA-288904,2,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(1) Coercive Actions (Surveillance, etc)"
Lehigh Industrial Maintenance LLC,2022-04-01,Birdsboro,PA,https://www.nlrb.gov/case/04-CA-293311,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Lehigh Valley Health Network-Pocono,2022-01-03,East Stroudsburg,PA,https://www.nlrb.gov/case/04-CA-288387,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Leister Legacy Limited d/b/a Select Materials,2022-03-23,Howard,OH,https://www.nlrb.gov/case/08-CA-292830,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Leonard Russ and Linda Meyer Russ D/B/A Bayberry Care Center,2022-01-21,New Rochelle,NY,https://www.nlrb.gov/case/02-CA-289459,4,"8(a)(1) Weingarten, 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), 8(a)(4) Discharge (including Layoff and Refusal to Hire), and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"LEOSU (Paragon Systems, Inc.)",2022-03-28,New York,NY,https://www.nlrb.gov/case/29-CB-293172,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining"
"LEOSU (Paragon Systems, Inc)",2022-03-29,New York,NY,https://www.nlrb.gov/case/29-CB-293272,1,"8(b)(1)(A) Coercion, incl'g Statements and Violence"
LEOSU-CA (Paragon Systems),2022-02-15,San Bernardino,CA,https://www.nlrb.gov/case/31-CB-290640,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Leprino Foods Company,2022-04-12,Greeley,CO,https://www.nlrb.gov/case/27-CA-293904,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Les Olson Company IT,2022-03-04,South Salt Lake,UT,https://www.nlrb.gov/case/27-CA-291704,2,"8(a)(1) Coercive Rules and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
LFM Foodcorp t/a C-Town Supermarket,2022-02-22,Bridgeton,NJ,https://www.nlrb.gov/case/04-CA-290987,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Liberty Coca-Cola,2022-02-11,Bronx,NY,https://www.nlrb.gov/case/02-CA-290527,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(1) Weingarten"
Liberty of Puerto Rico,2022-03-15,San Juan,PR,https://www.nlrb.gov/case/12-CA-292291,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(3) Changes in Terms and Conditions of Employment"
Life Care Hospital of Fort Worth,2022-01-25,Fort Worth,TX,https://www.nlrb.gov/case/16-CA-289525,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"LifeBridge Health, Sinai Hospital of Baltimore, Inc., and Levindale Hebrew Geriatric Center and Hospital, Inc. as Single or Joint Employers",2022-01-20,Baltimore,MD,https://www.nlrb.gov/case/05-CA-289324,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"LifeCare Ambulance, Inc.",2022-01-13,Elyria,OH,https://www.nlrb.gov/case/08-CA-288978,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
LIMBACH COMPANY,2022-01-10,Wilmington,MA,https://www.nlrb.gov/case/01-CA-288765,3,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
Limecrest Subacute and Rehabilitation Center,2022-04-13,Lafayette,NJ,https://www.nlrb.gov/case/22-CA-293946,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Lincolnwood Rehabilitation and Healthcare,2022-01-12,North Providence,RI,https://www.nlrb.gov/case/01-CA-288871,1,8(a)(5) Refusal to Furnish Information
"Linde Gas & Equipment, Inc.",2022-04-01,Cranston,RI,https://www.nlrb.gov/case/01-CA-293390,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Linden Farms Food Corp.,2022-02-17,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-290848,1,8(a)(5) Refusal to Furnish Information
Lineage Logistics,2022-02-16,Geneva,IL,https://www.nlrb.gov/case/13-CA-290745,1,8(a)(3) Discipline
"Linear Motion, LLC",2022-01-25,Saginaw,MI,https://www.nlrb.gov/case/07-CA-289481,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Linear Motion, LLC",2022-03-04,Saginaw,MI,https://www.nlrb.gov/case/07-CA-291796,8,"8(a)(1) Interrogation (including Polling), 8(a)(1) Coercive Rules, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(3) Discipline, 8(a)(1) Interrogation (including Polling), 8(a)(3) Discipline, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(1) Coercive Rules"
Link Transportation and its joint employer Olivier Incorporated,2022-01-31,Dallas,TX,https://www.nlrb.gov/case/16-CA-289847,2,8(a)(5) Refusal to Recognize and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Lion Brewery/Encore Consumer Capital,2022-03-01,Wilkes-Barre,PA,https://www.nlrb.gov/case/04-CA-291396,1,8(a)(5) Refusal to Furnish Information
Little Flower Children and Family Services,2022-03-14,Wading River,NY,https://www.nlrb.gov/case/29-CA-292169,1,8(a)(1) Weingarten
Little Rock AFB Commissary Management,2022-03-07,Little Rock Air Force Base,AR,https://www.nlrb.gov/case/15-CA-291768,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Changes in Terms and Conditions of Employment"
"Littler Mendelson, P.C.",2022-02-28,Kansas City,MO,https://www.nlrb.gov/case/14-CA-291391,1,8(a)(1) Interrogation (including Polling)
"Littler Mendelson, P.C.",2022-03-09,Memphis,TN,https://www.nlrb.gov/case/15-CA-291965,1,8(a)(1) Interrogation (including Polling)
"Littler Mendelson, P.C.",2022-03-09,Nashville,TN,https://www.nlrb.gov/case/10-CA-291951,1,8(a)(1) Interrogation (including Polling)
Living Spaces,2022-04-11,Monrovia,CA,https://www.nlrb.gov/case/31-CA-293804,1,8(a)(1) Coercive Rules
Llanfair House Care & Rehabilitation,2022-01-12,Wayne,NJ,https://www.nlrb.gov/case/22-CA-288874,3,"8(a)(5) Refusal to Furnish Information, 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
LM Carpet Cleaning Resurfacing & Power Washing,2022-02-15,Mesquite,TX,https://www.nlrb.gov/case/16-CA-290718,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Local 1, United Association of Journeymen and Apprentice Plumbers and Pipe Fitters (New York City Convention Center Operating Corporation)",2022-01-26,New York,NY,https://www.nlrb.gov/case/02-CB-289534,1,8(b)(2) Causing Employer to Discriminate/Retaliate
"Local 100 UNITE HERE, AFL-CIO (Compass Group Flik)",2022-02-11,Rye Brook,NY,https://www.nlrb.gov/case/22-CB-290426,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 105, Utility Workers Union of America (UWUA), AFL-CIO (Consumers Energy)",2022-03-11,Royal Oak,MI,https://www.nlrb.gov/case/07-CB-292095,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1102, Retail Wholesale Department Store Worker Union United Food and Commercial Workers (Chartwells Higher ED)",2022-03-18,Woodbury,NY,https://www.nlrb.gov/case/02-CB-292523,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1102, RWDSU-UFCW (Chartwells Higher Education Dining Services)",2022-02-16,Rye Brook,NY,https://www.nlrb.gov/case/02-CB-290878,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1181, ATU (Bobby Bus Company, Inc.)",2022-03-09,Jamaica,NY,https://www.nlrb.gov/case/29-CB-291996,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1248, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Stelllantis)",2022-01-25,Warren,MI,https://www.nlrb.gov/case/07-CB-289810,3,"8(b)(1)(A) Coercion, incl'g Statements and Violence, 8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees), and 8(b)(2) Union Security Related Actions"
"Local 1248, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO and International Union (Stellantis)",2022-02-07,Auburn Hills,MI,https://www.nlrb.gov/case/07-CB-290321,2,"8(b)(2) Causing Employer to Discriminate/Retaliate and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1264, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Stellantis Sterling Stamping)",2022-03-16,Sterling Heights,MI,https://www.nlrb.gov/case/07-CB-292473,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Coercion, incl'g Statements and Violence"
"Local 140, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (FCA/Stellantis)",2022-02-16,Warren,MI,https://www.nlrb.gov/case/07-CB-290776,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 155, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Lear/IMAima",2022-03-25,Detroit,MI,https://www.nlrb.gov/case/07-CB-292990,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 160, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (General Motors,  LLC)",2022-03-10,Warren,MI,https://www.nlrb.gov/case/07-CB-292138,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1640, American Federation of State, County and Municipal Employees (AFSCME), AFL-CIO (Community Health and Social Services Center)",2022-03-28,Detroit,MI,https://www.nlrb.gov/case/07-CB-293290,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 167, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (General Motors Components Holdings, Inc.)",2022-04-11,Wyoming,MI,https://www.nlrb.gov/case/07-CB-293865,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1700, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Stellantis)",2022-04-04,Sterling Heights,MI,https://www.nlrb.gov/case/07-CB-293626,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 1700, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, (Stellantis)",2022-03-30,Sterling Heights,MI,https://www.nlrb.gov/case/07-CB-293456,2,"8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining and 8(b)(1)(A) Coercion, incl'g Statements and Violence"
"Local 2-1010, United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO, CLC (Graphic Packaging International, LLC)",2022-02-16,Kalamazoo,MI,https://www.nlrb.gov/case/07-CB-290807,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 212, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Chrysler Headquarters and Technology Center)",2022-04-11,Auburn Hills,MI,https://www.nlrb.gov/case/07-CB-293958,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 2256, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Accident Fund Insurance Company of America)",2022-03-16,Lansing,MI,https://www.nlrb.gov/case/07-CB-292286,2,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees) and 8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
"Local 2280, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO (Ford Motor Company)",2022-01-18,Sterling Heights,MI,https://www.nlrb.gov/case/07-CB-289303,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 24, UNITE-HERE!, AFL-CIO (Coffee Creations, Inc.)",2022-03-30,Bloomfield Hills,MI,https://www.nlrb.gov/case/07-CB-293596,1,"8(b)(1)(A) Coercion, incl'g Statements and Violence"
"Local 24, UNITE-HERE!, AFL-CIO (MotorCity Casino Hotel)",2022-01-10,Detroit,MI,https://www.nlrb.gov/case/07-CB-288717,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 243, International Brotherhood of Teamsters (IBT) (DHT Transportation)",2022-04-01,Detroit,MI,https://www.nlrb.gov/case/07-CB-293486,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 2911, United Steelworkers (USW) (Cleveland Cliffs)",2022-01-25,Weirton,WV,https://www.nlrb.gov/case/06-CB-289432,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 295, America Postal Workers Union (APWU), AFL-CIO (United States Postal Service)",2022-03-25,Detroit,MI,https://www.nlrb.gov/case/07-CB-293075,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 295, American Postal Workers Union (APWU), AFL-CIO (United States Postal Service)",2022-02-02,Detroit,MI,https://www.nlrb.gov/case/07-CB-290038,2,"8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 295, American Postal Workers Union (APWU), AFL-CIO (United States Postal Service)",2022-03-07,Detroit,MI,https://www.nlrb.gov/case/07-CB-291838,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 295, American Postal Workers Union (APWU), AFL-CIO and National, American Postal Workers Union (APWU), AFL-CIO (United States Postal Service)",2022-01-03,Dearborn,MI,https://www.nlrb.gov/case/07-CB-288436,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 299, International Brotherhood of Teamsters (IBT) (Minority Auto Handling Specialists)",2022-01-25,Woodhaven,MI,https://www.nlrb.gov/case/07-CB-289552,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 300, Central Michigan Area, American Postal Workers Union (APWU), AFL-CIO (United States Postal Service)",2022-02-18,Lansing,MI,https://www.nlrb.gov/case/07-CB-290962,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 3000, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW). AFL-CIO (Ford Motor Company)",2022-03-24,Flat Rock,MI,https://www.nlrb.gov/case/07-CB-293451,2,"8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 324, International Union of Operating Engineers (IUOE), AFL-CIO (Accent Controls, Inc.)",2022-01-11,Warren,MI,https://www.nlrb.gov/case/07-CB-288748,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ (Allied),2022-02-22,Manhattan,NY,https://www.nlrb.gov/case/02-CB-291011,2,"8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU,2022-03-17,Manhattan,NY,https://www.nlrb.gov/case/02-CB-292424,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU (GMSC),2022-01-20,Manhattan,NY,https://www.nlrb.gov/case/02-CB-289250,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining"
Local 32BJ SEIU (Harvard Maintenance),2022-01-12,New York,NY,https://www.nlrb.gov/case/02-CB-289338,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU (Jemb Realty),2022-04-11,New York,NY,https://www.nlrb.gov/case/02-CB-293866,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU (Principal Building Service),2022-02-01,New York,NY,https://www.nlrb.gov/case/02-CB-290048,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU (Quality Building Services),2022-03-16,New York,NY,https://www.nlrb.gov/case/02-CB-292355,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEIU (SL Green Realty),2022-03-02,New York,NY,https://www.nlrb.gov/case/02-CB-291527,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Local 32BJ SEU (Harvard Maintenance),2022-01-13,New York,NY,https://www.nlrb.gov/case/02-CB-289295,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 32BJ, SEIU (Empire State Building Realty Trust)",2022-03-16,New York,NY,https://www.nlrb.gov/case/02-CB-292346,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 32BJ, SEIU (Harvard Maintenance, Inc)",2022-02-18,New York,NY,https://www.nlrb.gov/case/02-CB-290900,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Local 32BJ, SEIU (Harvard Maintenance)",2022-03-29,New York,NY,https://www.nlrb.gov/case/02-CB-293180,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
